ACS_Code,latitude,longitude,date,river_discharge,river_discharge_mean,river_discharge_max,river_discharge_p75
24375,33.74023760785695,35.52211763322755,2026-07-11,0.224,0.2565,0.2329,0.2565
24375,33.74023760785695,35.52211763322755,2026-07-12,0.224,0.2565,0.224,0.2565
52176,33.730539888231085,35.790278522339605,2026-07-06,0.2706,0.2573,0.2706,0.2573
52176,33.730539888231085,35.790278522339605,2026-07-07,0.2706,0.2573,0.2706,0.2573
52176,33.730539888231085,35.790278522339605,2026-07-08,0.2706,0.2573,0.3122,0.2573
52176,33.730539888231085,35.790278522339605,2026-07-09,0.2706,0.2573,0.2914,0.2573
52176,33.730539888231085,35.790278522339605,2026-07-10,0.2602,0.2474,0.2706,0.2474
52176,33.730539888231085,35.790278522339605,2026-07-11,0.2602,0.2474,0.2706,0.2474
52176,33.730539888231085,35.790278522339605,2026-07-12,0.2602,0.2474,0.2602,0.2474
24369,33.73156466130262,35.55081984852004,2026-07-06,0.2477,0.2631,0.2477,0.2631
24369,33.73156466130262,35.55081984852004,2026-07-07,0.2477,0.2631,0.2477,0.2631
24369,33.73156466130262,35.55081984852004,2026-07-08,0.2477,0.2631,0.2858,0.2631
24369,33.73156466130262,35.55081984852004,2026-07-09,0.2477,0.2631,0.2667,0.2631
24369,33.73156466130262,35.55081984852004,2026-07-10,0.2382,0.253,0.2477,0.253
24369,33.73156466130262,35.55081984852004,2026-07-11,0.2382,0.253,0.2477,0.253
24369,33.73156466130262,35.55081984852004,2026-07-12,0.2382,0.253,0.2382,0.253
23455,33.73538523905504,35.648492734380746,2026-07-06,0.2709,0.2573,0.2709,0.2573
23455,33.73538523905504,35.648492734380746,2026-07-07,0.2709,0.2573,0.2709,0.2573
23455,33.73538523905504,35.648492734380746,2026-07-08,0.2709,0.2573,0.3126,0.2573
23455,33.73538523905504,35.648492734380746,2026-07-09,0.2709,0.2573,0.2917,0.2573
23455,33.73538523905504,35.648492734380746,2026-07-10,0.2605,0.2474,0.2709,0.2474
23455,33.73538523905504,35.648492734380746,2026-07-11,0.2605,0.2474,0.2709,0.2474
23455,33.73538523905504,35.648492734380746,2026-07-12,0.2605,0.2474,0.2605,0.2474
24363,33.73434323757808,35.569338087662345,2026-07-06,0.274,0.2565,0.274,0.2565
24363,33.73434323757808,35.569338087662345,2026-07-07,0.274,0.2565,0.274,0.2565
24363,33.73434323757808,35.569338087662345,2026-07-08,0.274,0.2565,0.3161,0.2565
24363,33.73434323757808,35.569338087662345,2026-07-09,0.274,0.2565,0.295,0.2565
24363,33.73434323757808,35.569338087662345,2026-07-10,0.2634,0.2466,0.274,0.2466
24363,33.73434323757808,35.569338087662345,2026-07-11,0.2634,0.2466,0.274,0.2466
24363,33.73434323757808,35.569338087662345,2026-07-12,0.2634,0.2466,0.2634,0.2466
23259,33.6790305153557,35.46990655303138,2026-07-06,0.2237,0.2691,0.2237,0.2691
23259,33.6790305153557,35.46990655303138,2026-07-07,0.2237,0.2691,0.2237,0.2691
23259,33.6790305153557,35.46990655303138,2026-07-08,0.2237,0.2691,0.2582,0.2691
23259,33.6790305153557,35.46990655303138,2026-07-09,0.2237,0.2691,0.241,0.2691
23259,33.6790305153557,35.46990655303138,2026-07-10,0.2151,0.2587,0.2237,0.2587
23259,33.6790305153557,35.46990655303138,2026-07-11,0.2151,0.2587,0.2237,0.2587
23259,33.6790305153557,35.46990655303138,2026-07-12,0.2151,0.2587,0.2151,0.2587
23421,33.69720069081081,35.59929479248618,2026-07-06,0.2721,0.257,0.2721,0.257
23421,33.69720069081081,35.59929479248618,2026-07-07,0.2721,0.257,0.2721,0.257
23421,33.69720069081081,35.59929479248618,2026-07-08,0.2721,0.257,0.314,0.257
23421,33.69720069081081,35.59929479248618,2026-07-09,0.2721,0.257,0.293,0.257
23421,33.69720069081081,35.59929479248618,2026-07-10,0.2616,0.2471,0.2721,0.2471
23421,33.69720069081081,35.59929479248618,2026-07-11,0.2616,0.2471,0.2721,0.2471
23421,33.69720069081081,35.59929479248618,2026-07-12,0.2616,0.2471,0.2616,0.2471
23447,33.69373960403601,35.50086027727298,2026-07-06,0.2898,0.2526,0.2898,0.2526
23447,33.69373960403601,35.50086027727298,2026-07-07,0.2898,0.2526,0.2898,0.2526
23447,33.69373960403601,35.50086027727298,2026-07-08,0.2898,0.2526,0.3344,0.2526
23447,33.69373960403601,35.50086027727298,2026-07-09,0.2898,0.2526,0.3121,0.2526
23447,33.69373960403601,35.50086027727298,2026-07-10,0.2786,0.2428,0.2898,0.2428
23447,33.69373960403601,35.50086027727298,2026-07-11,0.2786,0.2428,0.2898,0.2428
23447,33.69373960403601,35.50086027727298,2026-07-12,0.2786,0.2428,0.2786,0.2428
23411,33.693731991191335,35.57966523231996,2026-07-06,0.2732,0.2567,0.2732,0.2567
23411,33.693731991191335,35.57966523231996,2026-07-07,0.2732,0.2567,0.2732,0.2567
23411,33.693731991191335,35.57966523231996,2026-07-08,0.2732,0.2567,0.3153,0.2567
23411,33.693731991191335,35.57966523231996,2026-07-09,0.2732,0.2567,0.2942,0.2567
23411,33.693731991191335,35.57966523231996,2026-07-10,0.2627,0.2468,0.2732,0.2468
23411,33.693731991191335,35.57966523231996,2026-07-11,0.2627,0.2468,0.2732,0.2468
23411,33.693731991191335,35.57966523231996,2026-07-12,0.2627,0.2468,0.2627,0.2468
52161,33.68380046002109,35.7760784146136,2026-07-06,0.2126,0.2719,0.2126,0.2719
52161,33.68380046002109,35.7760784146136,2026-07-07,0.2126,0.2719,0.2126,0.2719
52161,33.68380046002109,35.7760784146136,2026-07-08,0.2126,0.2719,0.2453,0.2719
52161,33.68380046002109,35.7760784146136,2026-07-09,0.2126,0.2719,0.2289,0.2719
52161,33.68380046002109,35.7760784146136,2026-07-10,0.2044,0.2614,0.2126,0.2614
52161,33.68380046002109,35.7760784146136,2026-07-11,0.2044,0.2614,0.2126,0.2614
52161,33.68380046002109,35.7760784146136,2026-07-12,0.2044,0.2614,0.2044,0.2614
23461,33.696707911680896,35.48459369562941,2026-07-06,0.3093,0.2477,0.3093,0.2477
23461,33.696707911680896,35.48459369562941,2026-07-07,0.3093,0.2477,0.3093,0.2477
23461,33.696707911680896,35.48459369562941,2026-07-08,0.3093,0.2477,0.3569,0.2477
23461,33.696707911680896,35.48459369562941,2026-07-09,0.3093,0.2477,0.3331,0.2477
23461,33.696707911680896,35.48459369562941,2026-07-10,0.2975,0.2381,0.3093,0.2381
23461,33.696707911680896,35.48459369562941,2026-07-11,0.2975,0.2381,0.3093,0.2381
23461,33.696707911680896,35.48459369562941,2026-07-12,0.2975,0.2381,0.2975,0.2381
52264,33.685931452331424,35.91444070303141,2026-07-06,0.2789,0.2553,0.2789,0.2553
52264,33.685931452331424,35.91444070303141,2026-07-07,0.2789,0.2553,0.2789,0.2553
52264,33.685931452331424,35.91444070303141,2026-07-08,0.2789,0.2553,0.3219,0.2553
52264,33.685931452331424,35.91444070303141,2026-07-09,0.2789,0.2553,0.3004,0.2553
52264,33.685931452331424,35.91444070303141,2026-07-10,0.2682,0.2454,0.2789,0.2454
52264,33.685931452331424,35.91444070303141,2026-07-11,0.2682,0.2454,0.2789,0.2454
52264,33.685931452331424,35.91444070303141,2026-07-12,0.2682,0.2454,0.2682,0.2454
52227,33.67893420458353,35.82361597008333,2026-07-06,0.2751,0.2562,0.2751,0.2562
52227,33.67893420458353,35.82361597008333,2026-07-07,0.2751,0.2562,0.2751,0.2562
52227,33.67893420458353,35.82361597008333,2026-07-08,0.2751,0.2562,0.3174,0.2562
52227,33.67893420458353,35.82361597008333,2026-07-09,0.2751,0.2562,0.2963,0.2562
52227,33.67893420458353,35.82361597008333,2026-07-10,0.2645,0.2464,0.2751,0.2464
52227,33.67893420458353,35.82361597008333,2026-07-11,0.2645,0.2464,0.2751,0.2464
52227,33.67893420458353,35.82361597008333,2026-07-12,0.2645,0.2464,0.2645,0.2464
52171,33.68406923743246,35.809084187787434,2026-07-06,0.22,0.27,0.22,0.27
52171,33.68406923743246,35.809084187787434,2026-07-07,0.22,0.27,0.22,0.27
52171,33.68406923743246,35.809084187787434,2026-07-08,0.22,0.27,0.2538,0.27
52171,33.68406923743246,35.809084187787434,2026-07-09,0.22,0.27,0.2369,0.27
52171,33.68406923743246,35.809084187787434,2026-07-10,0.2115,0.2596,0.22,0.2596
52171,33.68406923743246,35.809084187787434,2026-07-11,0.2115,0.2596,0.22,0.2596
52171,33.68406923743246,35.809084187787434,2026-07-12,0.2115,0.2596,0.2115,0.2596
23439,33.68871484517378,35.52465904746138,2026-07-06,0.2997,0.2501,0.2997,0.2501
23439,33.68871484517378,35.52465904746138,2026-07-07,0.2997,0.2501,0.2997,0.2501
23439,33.68871484517378,35.52465904746138,2026-07-08,0.2997,0.2501,0.3458,0.2501
23439,33.68871484517378,35.52465904746138,2026-07-09,0.2997,0.2501,0.3228,0.2501
23439,33.68871484517378,35.52465904746138,2026-07-10,0.2882,0.2405,0.2997,0.2405
23439,33.68871484517378,35.52465904746138,2026-07-11,0.2882,0.2405,0.2997,0.2405
23439,33.68871484517378,35.52465904746138,2026-07-12,0.2882,0.2405,0.2882,0.2405
23267,33.66474733813322,35.419871857589115,2026-07-06,0.2681,0.258,0.2681,0.258
23267,33.66474733813322,35.419871857589115,2026-07-07,0.2681,0.258,0.2681,0.258
23267,33.66474733813322,35.419871857589115,2026-07-08,0.2681,0.258,0.3094,0.258
23267,33.66474733813322,35.419871857589115,2026-07-09,0.2681,0.258,0.2887,0.258
23267,33.66474733813322,35.419871857589115,2026-07-10,0.2578,0.248,0.2681,0.248
23267,33.66474733813322,35.419871857589115,2026-07-11,0.2578,0.248,0.2681,0.248
23267,33.66474733813322,35.419871857589115,2026-07-12,0.2578,0.248,0.2578,0.248
23437,33.68603239199731,35.506890766842986,2026-07-06,0.276,0.256,0.276,0.256
23437,33.68603239199731,35.506890766842986,2026-07-07,0.276,0.256,0.276,0.256
23437,33.68603239199731,35.506890766842986,2026-07-08,0.276,0.256,0.3185,0.256
23437,33.68603239199731,35.506890766842986,2026-07-09,0.276,0.256,0.2973,0.256
23437,33.68603239199731,35.506890766842986,2026-07-10,0.2654,0.2461,0.276,0.2461
23437,33.68603239199731,35.506890766842986,2026-07-11,0.2654,0.2461,0.276,0.2461
23437,33.68603239199731,35.506890766842986,2026-07-12,0.2654,0.2461,0.2654,0.2461
23279,33.68059726720963,35.44554399591818,2026-07-06,0.2342,0.2664,0.2342,0.2664
23279,33.68059726720963,35.44554399591818,2026-07-07,0.2342,0.2664,0.2342,0.2664
23279,33.68059726720963,35.44554399591818,2026-07-08,0.2342,0.2664,0.2703,0.2664
23279,33.68059726720963,35.44554399591818,2026-07-09,0.2342,0.2664,0.2522,0.2664
23279,33.68059726720963,35.44554399591818,2026-07-10,0.2252,0.2562,0.2342,0.2562
23279,33.68059726720963,35.44554399591818,2026-07-11,0.2252,0.2562,0.2342,0.2562
23279,33.68059726720963,35.44554399591818,2026-07-12,0.2252,0.2562,0.2252,0.2562
23417,33.677289332210336,35.58906306230016,2026-07-06,0.2247,0.2688,0.2247,0.2688
23417,33.677289332210336,35.58906306230016,2026-07-07,0.2247,0.2688,0.2247,0.2688
23417,33.677289332210336,35.58906306230016,2026-07-08,0.2247,0.2688,0.2592,0.2688
23417,33.677289332210336,35.58906306230016,2026-07-09,0.2247,0.2688,0.242,0.2688
23417,33.677289332210336,35.58906306230016,2026-07-10,0.216,0.2585,0.2247,0.2585
23417,33.677289332210336,35.58906306230016,2026-07-11,0.216,0.2585,0.2247,0.2585
23417,33.677289332210336,35.58906306230016,2026-07-12,0.216,0.2585,0.216,0.2585
23441,33.6850796285808,35.52774630857222,2026-07-06,0.2547,0.2613,0.2547,0.2613
23441,33.6850796285808,35.52774630857222,2026-07-07,0.2547,0.2613,0.2547,0.2613
23441,33.6850796285808,35.52774630857222,2026-07-08,0.2547,0.2613,0.2939,0.2613
23441,33.6850796285808,35.52774630857222,2026-07-09,0.2547,0.2613,0.2743,0.2613
23441,33.6850796285808,35.52774630857222,2026-07-10,0.2449,0.2513,0.2547,0.2513
23441,33.6850796285808,35.52774630857222,2026-07-11,0.2449,0.2513,0.2547,0.2513
23441,33.6850796285808,35.52774630857222,2026-07-12,0.2449,0.2513,0.2449,0.2513
23511,33.67054641876755,35.548456031693576,2026-07-06,0.2412,0.2647,0.2412,0.2647
23511,33.67054641876755,35.548456031693576,2026-07-07,0.2412,0.2647,0.2412,0.2647
23511,33.67054641876755,35.548456031693576,2026-07-08,0.2412,0.2647,0.2783,0.2647
23511,33.67054641876755,35.548456031693576,2026-07-09,0.2412,0.2647,0.2597,0.2647
23511,33.67054641876755,35.548456031693576,2026-07-10,0.2319,0.2545,0.2412,0.2545
23511,33.67054641876755,35.548456031693576,2026-07-11,0.2319,0.2545,0.2412,0.2545
23511,33.67054641876755,35.548456031693576,2026-07-12,0.2319,0.2545,0.2319,0.2545
23627,33.67833243209908,35.62291375175854,2026-07-06,0.2978,0.2505,0.2978,0.2505
23627,33.67833243209908,35.62291375175854,2026-07-07,0.2978,0.2505,0.2978,0.2505
23627,33.67833243209908,35.62291375175854,2026-07-08,0.2978,0.2505,0.3437,0.2505
23627,33.67833243209908,35.62291375175854,2026-07-09,0.2978,0.2505,0.3208,0.2505
23627,33.67833243209908,35.62291375175854,2026-07-10,0.2864,0.2409,0.2978,0.2409
23627,33.67833243209908,35.62291375175854,2026-07-11,0.2864,0.2409,0.2978,0.2409
23627,33.67833243209908,35.62291375175854,2026-07-12,0.2864,0.2409,0.2864,0.2409
23522,33.67580170614021,35.53045601607185,2026-07-06,0.3009,0.2498,0.3009,0.2498
23522,33.67580170614021,35.53045601607185,2026-07-07,0.3009,0.2498,0.3009,0.2498
23522,33.67580170614021,35.53045601607185,2026-07-08,0.3009,0.2498,0.3471,0.2498
23522,33.67580170614021,35.53045601607185,2026-07-09,0.3009,0.2498,0.324,0.2498
23522,33.67580170614021,35.53045601607185,2026-07-10,0.2893,0.2402,0.3009,0.2402
23522,33.67580170614021,35.53045601607185,2026-07-11,0.2893,0.2402,0.3009,0.2402
23522,33.67580170614021,35.53045601607185,2026-07-12,0.2893,0.2402,0.2893,0.2402
23667,33.66359383965487,35.67812286842918,2026-07-06,0.2521,0.262,0.2521,0.262
23667,33.66359383965487,35.67812286842918,2026-07-07,0.2521,0.262,0.2521,0.262
23667,33.66359383965487,35.67812286842918,2026-07-08,0.2521,0.262,0.2909,0.262
23667,33.66359383965487,35.67812286842918,2026-07-09,0.2521,0.262,0.2715,0.262
23667,33.66359383965487,35.67812286842918,2026-07-10,0.2424,0.2519,0.2521,0.2519
23667,33.66359383965487,35.67812286842918,2026-07-11,0.2424,0.2519,0.2521,0.2519
23667,33.66359383965487,35.67812286842918,2026-07-12,0.2424,0.2519,0.2424,0.2519
23615,33.671389959471895,35.63650451803962,2026-07-06,0.2465,0.2634,0.2465,0.2634
23615,33.671389959471895,35.63650451803962,2026-07-07,0.2465,0.2634,0.2465,0.2634
23615,33.671389959471895,35.63650451803962,2026-07-08,0.2465,0.2634,0.2845,0.2634
23615,33.671389959471895,35.63650451803962,2026-07-09,0.2465,0.2634,0.2655,0.2634
23615,33.671389959471895,35.63650451803962,2026-07-10,0.237,0.2532,0.2465,0.2532
23615,33.671389959471895,35.63650451803962,2026-07-11,0.237,0.2532,0.2465,0.2532
23615,33.671389959471895,35.63650451803962,2026-07-12,0.237,0.2532,0.237,0.2532
52156,33.65884867171555,35.74091958333945,2026-07-06,0.2482,0.263,0.2482,0.263
52156,33.65884867171555,35.74091958333945,2026-07-07,0.2482,0.263,0.2482,0.263
52156,33.65884867171555,35.74091958333945,2026-07-08,0.2482,0.263,0.2864,0.263
52156,33.65884867171555,35.74091958333945,2026-07-09,0.2482,0.263,0.2673,0.263
52156,33.65884867171555,35.74091958333945,2026-07-10,0.2386,0.2528,0.2482,0.2528
52156,33.65884867171555,35.74091958333945,2026-07-11,0.2386,0.2528,0.2482,0.2528
52156,33.65884867171555,35.74091958333945,2026-07-12,0.2386,0.2528,0.2386,0.2528
23263,33.67644742271496,35.51285613420142,2026-07-06,0.3045,0.2489,0.3045,0.2489
23263,33.67644742271496,35.51285613420142,2026-07-07,0.3045,0.2489,0.3045,0.2489
23263,33.67644742271496,35.51285613420142,2026-07-08,0.3045,0.2489,0.3513,0.2489
23263,33.67644742271496,35.51285613420142,2026-07-09,0.3045,0.2489,0.3279,0.2489
23263,33.67644742271496,35.51285613420142,2026-07-10,0.2928,0.2393,0.3045,0.2393
23263,33.67644742271496,35.51285613420142,2026-07-11,0.2928,0.2393,0.3045,0.2393
23263,33.67644742271496,35.51285613420142,2026-07-12,0.2928,0.2393,0.2928,0.2393
55194,33.64526065552111,35.906164926585994,2026-07-06,0.235,0.2662,0.235,0.2662
55194,33.64526065552111,35.906164926585994,2026-07-07,0.235,0.2662,0.235,0.2662
55194,33.64526065552111,35.906164926585994,2026-07-08,0.235,0.2662,0.2712,0.2662
55194,33.64526065552111,35.906164926585994,2026-07-09,0.235,0.2662,0.2531,0.2662
55194,33.64526065552111,35.906164926585994,2026-07-10,0.226,0.256,0.235,0.256
55194,33.64526065552111,35.906164926585994,2026-07-11,0.226,0.256,0.235,0.256
55194,33.64526065552111,35.906164926585994,2026-07-12,0.226,0.256,0.226,0.256
23623,33.66719846358756,35.60237388252755,2026-07-06,0.2154,0.2711,0.2154,0.2711
23623,33.66719846358756,35.60237388252755,2026-07-07,0.2154,0.2711,0.2154,0.2711
23623,33.66719846358756,35.60237388252755,2026-07-08,0.2154,0.2711,0.2486,0.2711
23623,33.66719846358756,35.60237388252755,2026-07-09,0.2154,0.2711,0.232,0.2711
23623,33.66719846358756,35.60237388252755,2026-07-10,0.2071,0.2607,0.2154,0.2607
23623,33.66719846358756,35.60237388252755,2026-07-11,0.2071,0.2607,0.2154,0.2607
23623,33.66719846358756,35.60237388252755,2026-07-12,0.2071,0.2607,0.2071,0.2607
23255,33.65899220063756,35.44837798855492,2026-07-06,0.2365,0.2659,0.2365,0.2659
23255,33.65899220063756,35.44837798855492,2026-07-07,0.2365,0.2659,0.2365,0.2659
23255,33.65899220063756,35.44837798855492,2026-07-08,0.2365,0.2659,0.2729,0.2659
23255,33.65899220063756,35.44837798855492,2026-07-09,0.2365,0.2659,0.2547,0.2659
23255,33.65899220063756,35.44837798855492,2026-07-10,0.2274,0.2556,0.2365,0.2556
23255,33.65899220063756,35.44837798855492,2026-07-11,0.2274,0.2556,0.2365,0.2556
23255,33.65899220063756,35.44837798855492,2026-07-12,0.2274,0.2556,0.2274,0.2556
52241,33.67351879785376,35.87043586941625,2026-07-06,0.2552,0.2612,0.2552,0.2612
52241,33.67351879785376,35.87043586941625,2026-07-07,0.2552,0.2612,0.2552,0.2612
52241,33.67351879785376,35.87043586941625,2026-07-08,0.2552,0.2612,0.2944,0.2612
52241,33.67351879785376,35.87043586941625,2026-07-09,0.2552,0.2612,0.2748,0.2612
52241,33.67351879785376,35.87043586941625,2026-07-10,0.2454,0.2512,0.2552,0.2512
52241,33.67351879785376,35.87043586941625,2026-07-11,0.2454,0.2512,0.2552,0.2512
52241,33.67351879785376,35.87043586941625,2026-07-12,0.2454,0.2512,0.2454,0.2512
23577,33.663459537828714,35.51169646028235,2026-07-06,0.2259,0.2685,0.2259,0.2685
23577,33.663459537828714,35.51169646028235,2026-07-07,0.2259,0.2685,0.2259,0.2685
23577,33.663459537828714,35.51169646028235,2026-07-08,0.2259,0.2685,0.2606,0.2685
23577,33.663459537828714,35.51169646028235,2026-07-09,0.2259,0.2685,0.2433,0.2685
23577,33.663459537828714,35.51169646028235,2026-07-10,0.2172,0.2582,0.2259,0.2582
23577,33.663459537828714,35.51169646028235,2026-07-11,0.2172,0.2582,0.2259,0.2582
23577,33.663459537828714,35.51169646028235,2026-07-12,0.2172,0.2582,0.2172,0.2582
23544,33.66094326157077,35.574855587896714,2026-07-06,0.2957,0.2511,0.2957,0.2511
23544,33.66094326157077,35.574855587896714,2026-07-07,0.2957,0.2511,0.2957,0.2511
23544,33.66094326157077,35.574855587896714,2026-07-08,0.2957,0.2511,0.3411,0.2511
23544,33.66094326157077,35.574855587896714,2026-07-09,0.2957,0.2511,0.3184,0.2511
23544,33.66094326157077,35.574855587896714,2026-07-10,0.2843,0.2414,0.2957,0.2414
23544,33.66094326157077,35.574855587896714,2026-07-11,0.2843,0.2414,0.2957,0.2414
23544,33.66094326157077,35.574855587896714,2026-07-12,0.2843,0.2414,0.2843,0.2414
52231,33.65526631025542,35.84732235061264,2026-07-06,0.2826,0.2544,0.2826,0.2544
52231,33.65526631025542,35.84732235061264,2026-07-07,0.2826,0.2544,0.2826,0.2544
52231,33.65526631025542,35.84732235061264,2026-07-08,0.2826,0.2544,0.326,0.2544
52231,33.65526631025542,35.84732235061264,2026-07-09,0.2826,0.2544,0.3043,0.2544
52231,33.65526631025542,35.84732235061264,2026-07-10,0.2717,0.2446,0.2826,0.2446
52231,33.65526631025542,35.84732235061264,2026-07-11,0.2717,0.2446,0.2826,0.2446
52231,33.65526631025542,35.84732235061264,2026-07-12,0.2717,0.2446,0.2717,0.2446
23533,33.65647071001838,35.55476308396372,2026-07-06,0.3073,0.2482,0.3073,0.2482
23533,33.65647071001838,35.55476308396372,2026-07-07,0.3073,0.2482,0.3073,0.2482
23533,33.65647071001838,35.55476308396372,2026-07-08,0.3073,0.2482,0.3546,0.2482
23533,33.65647071001838,35.55476308396372,2026-07-09,0.3073,0.2482,0.331,0.2482
23533,33.65647071001838,35.55476308396372,2026-07-10,0.2955,0.2386,0.3073,0.2386
23533,33.65647071001838,35.55476308396372,2026-07-11,0.2955,0.2386,0.3073,0.2386
23533,33.65647071001838,35.55476308396372,2026-07-12,0.2955,0.2386,0.2955,0.2386
52244,33.660024013515226,35.89234003816395,2026-07-06,0.2518,0.262,0.2518,0.262
52244,33.660024013515226,35.89234003816395,2026-07-07,0.2518,0.262,0.2518,0.262
52244,33.660024013515226,35.89234003816395,2026-07-08,0.2518,0.262,0.2906,0.262
52244,33.660024013515226,35.89234003816395,2026-07-09,0.2518,0.262,0.2712,0.262
52244,33.660024013515226,35.89234003816395,2026-07-10,0.2421,0.252,0.2518,0.252
52244,33.660024013515226,35.89234003816395,2026-07-11,0.2421,0.252,0.2518,0.252
52244,33.660024013515226,35.89234003816395,2026-07-12,0.2421,0.252,0.2421,0.252
52151,33.638028347480216,35.731635028855784,2026-07-06,0.2696,0.2576,0.2696,0.2576
52151,33.638028347480216,35.731635028855784,2026-07-07,0.2696,0.2576,0.2696,0.2576
52151,33.638028347480216,35.731635028855784,2026-07-08,0.2696,0.2576,0.3111,0.2576
52151,33.638028347480216,35.731635028855784,2026-07-09,0.2696,0.2576,0.2904,0.2576
52151,33.638028347480216,35.731635028855784,2026-07-10,0.2592,0.2477,0.2696,0.2477
52151,33.638028347480216,35.731635028855784,2026-07-11,0.2592,0.2477,0.2696,0.2477
52151,33.638028347480216,35.731635028855784,2026-07-12,0.2592,0.2477,0.2592,0.2477
23247,33.65352915286783,35.47607306391882,2026-07-06,0.2981,0.2505,0.2981,0.2505
23247,33.65352915286783,35.47607306391882,2026-07-07,0.2981,0.2505,0.2981,0.2505
23247,33.65352915286783,35.47607306391882,2026-07-08,0.2981,0.2505,0.344,0.2505
23247,33.65352915286783,35.47607306391882,2026-07-09,0.2981,0.2505,0.3211,0.2505
23247,33.65352915286783,35.47607306391882,2026-07-10,0.2867,0.2408,0.2981,0.2408
23247,33.65352915286783,35.47607306391882,2026-07-11,0.2867,0.2408,0.2981,0.2408
23247,33.65352915286783,35.47607306391882,2026-07-12,0.2867,0.2408,0.2867,0.2408
23611,33.65814447993342,35.62209710808745,2026-07-06,0.2354,0.2662,0.2354,0.2662
23611,33.65814447993342,35.62209710808745,2026-07-07,0.2354,0.2662,0.2354,0.2662
23611,33.65814447993342,35.62209710808745,2026-07-08,0.2354,0.2662,0.2716,0.2662
23611,33.65814447993342,35.62209710808745,2026-07-09,0.2354,0.2662,0.2535,0.2662
23611,33.65814447993342,35.62209710808745,2026-07-10,0.2263,0.2559,0.2354,0.2559
23611,33.65814447993342,35.62209710808745,2026-07-11,0.2263,0.2559,0.2354,0.2559
23611,33.65814447993342,35.62209710808745,2026-07-12,0.2263,0.2559,0.2263,0.2559
52211,33.63441315150147,35.78984101065511,2026-07-06,0.2697,0.2576,0.2697,0.2576
52211,33.63441315150147,35.78984101065511,2026-07-07,0.2697,0.2576,0.2697,0.2576
52211,33.63441315150147,35.78984101065511,2026-07-08,0.2697,0.2576,0.3112,0.2576
52211,33.63441315150147,35.78984101065511,2026-07-09,0.2697,0.2576,0.2904,0.2576
52211,33.63441315150147,35.78984101065511,2026-07-10,0.2593,0.2477,0.2697,0.2477
52211,33.63441315150147,35.78984101065511,2026-07-11,0.2593,0.2477,0.2697,0.2477
52211,33.63441315150147,35.78984101065511,2026-07-12,0.2593,0.2477,0.2593,0.2477
23227,33.64802466959234,35.50576046848653,2026-07-06,0.2373,0.2657,0.2373,0.2657
23227,33.64802466959234,35.50576046848653,2026-07-07,0.2373,0.2657,0.2373,0.2657
23227,33.64802466959234,35.50576046848653,2026-07-08,0.2373,0.2657,0.2738,0.2657
23227,33.64802466959234,35.50576046848653,2026-07-09,0.2373,0.2657,0.2555,0.2657
23227,33.64802466959234,35.50576046848653,2026-07-10,0.2282,0.2555,0.2373,0.2555
23227,33.64802466959234,35.50576046848653,2026-07-11,0.2282,0.2555,0.2373,0.2555
23227,33.64802466959234,35.50576046848653,2026-07-12,0.2282,0.2555,0.2282,0.2555
23259,33.65471739742201,35.49695769020269,2026-07-06,0.2219,0.2695,0.2219,0.2695
23259,33.65471739742201,35.49695769020269,2026-07-07,0.2219,0.2695,0.2219,0.2695
23259,33.65471739742201,35.49695769020269,2026-07-08,0.2219,0.2695,0.2561,0.2695
23259,33.65471739742201,35.49695769020269,2026-07-09,0.2219,0.2695,0.239,0.2695
23259,33.65471739742201,35.49695769020269,2026-07-10,0.2134,0.2592,0.2219,0.2592
23259,33.65471739742201,35.49695769020269,2026-07-11,0.2134,0.2592,0.2219,0.2592
23259,33.65471739742201,35.49695769020269,2026-07-12,0.2134,0.2592,0.2134,0.2592
23643,33.651069453161455,35.5877591354572,2026-07-06,0.2933,0.2517,0.2933,0.2517
23643,33.651069453161455,35.5877591354572,2026-07-07,0.2933,0.2517,0.2933,0.2517
23643,33.651069453161455,35.5877591354572,2026-07-08,0.2933,0.2517,0.3385,0.2517
23643,33.651069453161455,35.5877591354572,2026-07-09,0.2933,0.2517,0.3159,0.2517
23643,33.651069453161455,35.5877591354572,2026-07-10,0.2821,0.242,0.2933,0.242
23643,33.651069453161455,35.5877591354572,2026-07-11,0.2821,0.242,0.2933,0.242
23643,33.651069453161455,35.5877591354572,2026-07-12,0.2821,0.242,0.2821,0.242
23251,33.64628235100198,35.44083650529394,2026-07-06,0.2445,0.2639,0.2445,0.2639
23251,33.64628235100198,35.44083650529394,2026-07-07,0.2445,0.2639,0.2445,0.2639
23251,33.64628235100198,35.44083650529394,2026-07-08,0.2445,0.2639,0.2821,0.2639
23251,33.64628235100198,35.44083650529394,2026-07-09,0.2445,0.2639,0.2633,0.2639
23251,33.64628235100198,35.44083650529394,2026-07-10,0.2351,0.2537,0.2445,0.2537
23251,33.64628235100198,35.44083650529394,2026-07-11,0.2351,0.2537,0.2445,0.2537
23251,33.64628235100198,35.44083650529394,2026-07-12,0.2351,0.2537,0.2351,0.2537
23635,33.64486533300988,35.64688800297704,2026-07-06,0.2767,0.2558,0.2767,0.2558
23635,33.64486533300988,35.64688800297704,2026-07-07,0.2767,0.2558,0.2767,0.2558
23635,33.64486533300988,35.64688800297704,2026-07-08,0.2767,0.2558,0.3193,0.2558
